dt,observed,Mercedes_32_1,Mercedes_32_7,Mercedes_32_15,Mercedes_32_30,Mercedes_160_1,Mercedes_160_7,Mercedes_160_15,Mercedes_160_30,Mercedes_352_1,Mercedes_352_7,Mercedes_352_15,Mercedes_352_30
2018-10-07,3.43,4.003466,1.444091,2.1227784,3.2683275,4.356607,1.7891341,3.3452005,1.1869808,3.935834,1.4542203,4.3060293,1.216911
2018-10-08,3.0,3.5662587,1.3085438,2.9283907,2.0956142,4.108374,1.4359797,4.7904425,1.2407578,3.4364686,1.2642758,0.9812926,1.9513093
2018-10-09,3.22,3.0587099,0.6156047,3.1709015,1.9963481,2.8322914,1.7997456,3.1823804,1.923182,2.8114047,1.8838996,2.6613119,1.6100734
2018-10-10,3.72,3.1042185,2.4237497,1.3455464,2.3717926,2.9832523,1.8053241,5.1537995,2.0363436,2.470211,1.4645648,4.554852,1.3153805
2018-10-11,3.87,3.3542457,3.0589488,3.0833886,1.6523283,2.7907777,1.6378064,6.230612,1.8414735,2.3920388,0.3009413,3.3998773,1.947528
2018-10-12,3.92,3.192937,3.2069986,3.1992915,6.115707,3.8200002,0.8443377,1.531181,1.2751595,3.917305,1.8319031,0.10157009,1.3186257
2018-10-13,3.9,3.9439192,4.596303,3.9109442,1.0385895,3.7865508,1.402815,3.382428,2.0663269,3.172579,1.1506182,2.0410066,1.436293
2018-10-14,3.83,3.3575861,5.8749356,6.2336507,1.9844731,3.8303063,2.6934373,4.5128703,1.0146021,3.125619,2.9030874,1.870702,2.2084117
2018-10-15,3.95,3.397656,2.295157,3.052917,3.5330162,3.4682705,2.235046,2.2506716,1.6583983,3.6380033,3.2437136,2.8125665,1.4495625
2018-10-16,3.71,3.6059613,4.338076,4.337824,2.3849337,3.7396526,2.5199263,1.6369073,2.1796412,3.416402,3.5139124,1.3294685,1.6094625
2018-10-17,3.65,4.0486875,3.5703452,1.9238334,5.755222,4.127265,2.1685984,2.593394,2.8959515,3.4765947,1.9410151,0.5034312,1.525678
2018-10-18,3.95,3.8832579,4.019202,2.475258,3.7950478,3.072176,1.8857151,2.0076444,4.499097,3.2091901,1.4997456,1.6216203,0.54467046
2018-10-19,3.78,3.7199268,6.237451,0.8878248,3.2409563,3.4356341,2.85926,3.9370363,1.8206563,3.591084,2.1942785,1.7152451,2.2790072
2018-10-20,3.85,4.325207,4.1038146,2.0909564,6.2446856,4.2100415,3.2297308,2.5729234,3.0362706,3.701769,0.971255,1.162513,1.1285119
2018-10-21,3.48,3.8181553,1.802345,1.2167629,3.2079692,3.859934,1.6453555,1.6308801,1.4153569,3.5690413,1.4398304,0.68606776,1.5433476
2018-10-22,2.93,3.8099704,3.314472,0.19632798,8.558321,3.957147,2.6180058,1.7176272,2.1777422,3.3424683,1.7369941,0.849777,2.2920318
2018-10-23,2.39,3.4684227,2.470378,1.2002046,3.8537369,3.0330522,2.860316,1.6776652,1.5603964,2.9472008,0.5112651,1.0170943,1.0479078
2018-10-24,1.65,1.9902842,2.78668,1.781195,7.0227175,2.6303816,2.3687694,1.8760813,1.3393892,3.3339248,2.7738693,1.6183727,1.589028
2018-10-25,1.35,2.7227764,4.9796057,1.3131449,3.4207063,2.0158892,2.990119,2.4692743,2.5301535,2.3440425,2.2645404,2.2287798,1.5806632
2018-10-26,1.55,1.6552937,4.8332977,2.1176572,4.1474624,2.0830264,3.4131885,2.3480945,1.815189,1.3920442,1.768793,0.7396542,2.1007915
2018-10-27,1.25,1.8232349,4.155325,0.6715046,1.0757535,1.4664541,3.7874146,1.9401218,1.6636813,1.4770714,1.9215297,3.5611286,0.83656275
2018-10-28,1.25,1.892461,4.622501,2.545805,0.96132284,1.3016411,4.744248,2.7184234,1.9472533,1.4612204,2.77607,1.871773,1.2766699
2018-10-29,1.3,0.9322778,4.6863713,6.939383,2.136298,1.1569337,3.1627555,3.4001825,1.4699184,1.2645836,2.4263942,1.3337764,1.5286597
2018-10-30,1.45,1.4900599,4.023306,5.944947,1.3939055,0.84635884,2.3624911,1.6016406,0.98609287,1.4121603,3.9311187,2.893695,2.0848336
2018-10-31,1.69,1.9334297,5.296064,7.1824684,4.8579454,1.0279897,3.1873012,5.939823,2.0731618,1.7335263,1.9517374,0.64775676,1.4539988
2018-11-01,2.22,2.4493775,4.6159883,3.110234,6.7410297,1.1517538,3.4657211,4.714605,2.478887,1.6954187,3.0949287,1.4759198,1.6889126
2018-11-02,2.4,1.5688916,3.917175,5.3421664,6.016627,1.4157492,1.276083,5.0953426,7.1117783,1.7351898,0.9117513,1.7869096,2.1032355
2018-11-03,1.85,2.825607,4.061295,4.475743,3.592774,1.9529258,2.2495296,2.4018285,1.9092969,1.9646419,2.4929855,1.6005185,4.670206
2018-11-04,1.25,2.0947866,3.5519397,4.2106457,2.8306086,2.0668008,2.0284734,5.589078,1.6418142,2.2592094,1.7398553,2.9707284,3.3743
2018-11-05,0.9,1.727579,2.0051122,5.134196,3.1241107,1.3509392,2.3140552,6.6503644,1.78681,1.6085626,1.9452224,3.125467,1.4133443
2018-11-06,0.8,1.7191677,1.3853955,3.9245634,3.7801585,1.3962502,0.9747836,6.0296216,1.7868817,2.0352886,1.8527123,1.084922,2.8885694
2018-11-07,1.45,1.8739796,2.6089115,1.9830414,4.5152626,0.6311688,2.36524,3.2427988,2.53405,1.097224,1.7437214,1.4792893,1.6100479
2018-11-08,1.46,1.2676272,2.451103,1.5904577,6.14865,1.0049932,2.027115,5.551642,1.7047595,1.2640637,1.2421991,0.98975337,1.8824159
2018-11-09,0.95,1.7968599,2.8978198,4.039459,2.6823766,1.4476308,2.2986135,6.6608963,1.7274263,1.2143067,1.8709465,3.5079536,1.8219966
2018-11-10,1.04,1.4576337,1.754541,1.9797907,6.271213,1.5103871,2.2394753,7.227883,3.0573082,1.1657823,1.1846178,1.989682,1.1108108
2018-11-11,2.0,1.8149593,2.6511428,3.1023488,8.344538,1.3153319,0.9547772,6.6187296,2.4024005,1.0147048,1.1106088,2.1119657,1.8563002
2018-11-12,1.5,1.9393191,1.8228189,3.6905162,3.4348354,0.98354316,1.7147696,3.6320734,3.1905992,0.72949415,1.0231583,1.5195513,1.8702929
2018-11-13,1.8,2.0578463,0.91102505,4.307846,3.3391469,2.5516355,1.338717,6.7778034,3.5460644,1.5012323,0.9005875,1.5608208,1.439101
2018-11-14,1.75,0.75232315,4.3694167,3.4236386,3.2435925,1.5568576,1.67411,4.303437,3.2683318,1.2408822,1.5037473,1.9241445,0.85811496
2018-11-15,1.73,1.7283931,2.8452938,0.95658576,6.6453924,1.9709256,1.4846852,5.415604,2.0138047,1.7165414,0.80301154,1.2749716,1.5606686
2018-11-16,1.55,1.7145686,1.5869555,2.5640104,4.776049,1.3750719,1.549607,5.8703914,0.7554975,1.7577392,0.31605744,1.7233559,2.168922
2018-11-17,1.83,1.8670675,1.5099165,2.985729,3.5704541,1.5743781,1.748575,3.3258,1.4693487,1.8667368,1.1117499,3.306909,1.8562504
2018-11-18,1.55,1.8266182,1.2632862,4.051266,3.8929975,1.9648222,2.1377773,3.4080412,1.5899668,1.4603904,1.2715993,1.7513069,1.7659757
2018-11-19,1.55,1.90455,2.4052749,4.679835,2.8284564,1.8427163,1.8048972,5.7726607,3.079941,1.9390576,1.5844245,1.6764373,3.0789304
2018-11-20,1.31,1.5442483,1.0288072,1.2348757,5.4061747,1.2848736,1.2628653,5.8608346,2.0957253,1.5208862,0.7344477,1.2268125,2.9710577
2018-11-21,0.89,1.9043081,2.0247257,1.9789736,1.8551587,1.1880705,2.930901,3.6834598,3.9363887,1.5017438,1.0988128,0.866492,5.090435
2018-11-22,0.9,1.1484704,1.3702459,1.6331024,2.7213209,1.2643113,1.6320715,1.6883037,1.3563792,1.6652533,2.0825486,2.0370393,1.2414626
2018-11-23,2.13,0.9056645,3.9269748,1.368774,1.2723179,0.8575223,1.4716852,2.271024,1.9295952,1.1554327,0.6145017,0.84664077,1.5208137
2018-11-24,2.1,1.2258801,1.3001379,1.5951586,4.1549573,0.97837496,1.824063,3.5615375,2.5423276,1.8812361,1.3912029,2.0868204,1.1239951
2018-11-25,1.75,2.0017166,1.1916757,0.750547,7.1048465,2.2259877,2.3132408,1.8780917,4.5442514,2.2332342,2.0262508,1.5870317,1.4187328
2018-11-26,1.7,1.4553396,1.8786186,1.2455955,5.7186112,2.373918,2.329068,1.9195808,2.4586291,1.7910707,2.1065416,1.6097635,3.9241023
2018-11-27,1.48,1.4480437,1.1589031,3.0963216,7.297421,1.5231929,3.0006995,2.0431087,7.5095625,1.4132953,1.9784083,1.0632571,1.9579109
2018-11-28,1.7,1.7299168,3.151159,2.217644,3.2502728,1.1201843,2.7751935,4.5629044,4.763782,1.6795436,1.3660853,0.87939256,2.6549807
2018-11-29,1.85,1.8351432,1.736746,1.16708,5.103761,1.4965953,3.0582483,3.6709173,3.194858,1.3622077,1.5199243,1.5051769,2.6793926
2018-11-30,1.68,1.5704201,0.89256394,0.9745299,9.524659,1.5427643,4.6157765,1.3314552,2.9784303,1.9504033,1.8820157,1.5076828,3.381536
2018-12-01,1.4,1.9283257,0.66350174,1.3530753,2.7967744,1.6331687,1.7653062,2.19052,2.644857,1.6222893,1.8479089,0.8285835,4.1625104
2018-12-02,2.6,1.7419934,1.9293023,1.0394752,5.4549656,1.9052111,1.5642284,3.696583,3.4482758,1.6248554,1.135593,2.0289671,3.4158413
2018-12-03,1.83,1.2629063,1.0001999,2.4332821,7.443757,1.5340065,1.2616034,3.6599543,4.324688,1.4083941,0.68690073,1.1462433,2.80168
2018-12-04,1.38,2.7286563,1.391123,1.0271086,2.9167082,2.5611277,3.530498,1.4590733,2.6913054,2.677842,1.3154908,1.1341262,3.1393542
2018-12-05,1.51,1.8876898,1.6194481,1.248303,1.810556,1.7024559,1.5606723,1.9305747,5.4304695,1.9388906,1.0948896,1.5831854,2.3766232
2018-12-06,1.62,1.0750852,0.72789717,3.1783242,2.0607662,2.0402305,1.9522804,3.9473443,1.4842352,1.6563553,1.0555944,1.5685018,4.721688
2018-12-07,1.75,1.7103859,1.4790641,0.68552107,2.6640465,1.6304501,2.4928436,2.1329558,2.1632276,1.7295682,1.1514612,0.06767193,1.7075526
2018-12-08,1.35,1.9047085,0.45227987,1.2654183,5.381578,1.4672073,2.3146164,2.767384,3.2565017,1.6991134,1.2708492,3.0051708,3.2339516
2018-12-09,1.1,1.7023385,1.261659,1.211558,6.4182634,1.5242952,2.077655,2.8384242,9.298242,1.5243134,5.283703,1.171435,2.074082
2018-12-10,1.1,1.569433,1.733576,0.09994381,6.8800592,1.08562,1.1969146,1.3715676,2.930022,1.2915179,1.683495,1.4191238,3.76778
2018-12-11,0.95,1.449307,2.400727,1.0185934,4.694394,0.45001087,1.8916597,2.5001416,10.633256,1.0363785,0.72438294,0.97044986,2.2618206
2018-12-12,1.05,1.0640589,1.1124843,2.2424917,4.0504007,1.5987587,2.0388207,6.334155,7.1614876,1.2676189,1.0763506,1.4232433,2.6446862
2018-12-13,1.6,1.1182381,1.6333055,2.2531922,5.776659,1.0107046,4.305696,3.2233422,2.2014787,1.1226014,1.7058227,1.7115002,3.0030758
2018-12-14,2.0,1.6845345,1.6686963,1.6395551,3.176277,0.5900468,2.2853045,3.298034,2.2664435,0.9825941,1.1248531,2.6815672,2.359254
2018-12-15,3.5,1.2877059,1.9480834,1.5124893,5.485511,1.7720878,1.98698,3.0890062,3.6459696,1.425379,0.9569605,1.5299264,5.0972805
2018-12-16,4.45,1.7879643,3.6001568,2.0707374,3.6192493,2.3052156,1.4366953,4.502038,3.0213568,1.9109375,2.1769776,1.7263279,4.858529
2018-12-17,4.8,2.7924469,1.288219,1.3695276,6.3630605,4.5805273,1.1955948,2.8828144,6.911208,4.259141,1.1938443,0.50128657,3.8505192
2018-12-18,5.34,3.4656923,1.6480591,1.614005,9.314424,5.1794505,1.9909102,3.0511296,2.9084885,4.418092,1.2603308,1.5410817,5.417191
2018-12-19,5.52,3.6734164,1.7469381,1.171884,1.6818571,4.351508,1.5909125,1.0827065,2.0303595,4.973973,0.34510523,0.3909527,3.890614
2018-12-20,5.26,4.9118047,2.1806133,1.6015002,2.5116704,6.2077127,1.9910451,1.6465337,5.662933,4.904608,0.6209068,1.8507054,1.6875199
2018-12-21,5.47,5.875139,0.89711297,1.0431793,3.0201957,5.819181,1.5310898,1.9581364,7.4588327,5.0735574,1.8426588,3.937366,1.8211561
2018-12-22,5.4,5.4582543,0.81753886,1.3210741,2.6632688,4.7693458,1.6902072,1.6945798,1.6790735,4.7607346,1.3366853,1.3827684,2.0326128
2018-12-23,4.88,6.584508,1.5947936,1.5210319,1.8558156,5.0076356,1.1335214,2.7519271,3.1016805,5.001208,1.8025308,1.8139063,1.5894961
2018-12-24,4.36,3.7866807,0.7317087,0.96502936,2.1165206,6.152303,0.7934859,4.804065,3.0173657,5.2254786,1.5750494,1.6688167,2.1440344
2018-12-25,3.95,4.5023346,1.7477957,1.4933221,3.7878351,4.397329,1.3130856,2.7925632,2.2198837,4.4484673,1.5090072,1.013309,5.8188415
2018-12-26,2.5,4.448328,1.125087,2.187916,4.2241225,3.7784655,1.6328483,2.0316806,2.1094358,3.894545,1.917127,1.4095863,1.2998352
2018-12-27,2.25,3.6302133,1.3284032,1.4411807,1.3428694,3.3538122,2.32947,0.54919803,1.7695307,3.5162501,1.4323224,1.5898526,2.564863
2018-12-28,2.0,0.40594143,2.6683683,0.99524534,1.6256965,2.193747,2.438193,4.6421723,1.8118901,3.078087,1.9074562,0.9707631,3.6612997
2018-12-29,2.25,1.8660921,2.3958485,1.3552636,2.4721227,2.295677,1.3138608,4.712359,6.0118294,2.2364151,2.851039,1.1348877,1.3619703
2018-12-30,1.8,0.6496361,6.154005,2.4665685,1.8823904,1.987934,4.8260956,2.2252874,2.0521805,2.0218632,3.8614407,0.99065787,4.683349
2018-12-31,1.8,2.4357796,3.2479138,3.402408,5.5335736,1.7077895,2.3547163,2.5677314,4.1584644,1.8456826,2.5738804,0.67259705,1.5515078
2019-01-01,1.9,1.9899158,4.2924747,2.7624073,1.4905664,1.967567,1.9131227,2.343468,4.1620173,1.9795362,1.4280814,1.7129786,4.440995
2019-01-02,1.7,1.8825569,5.3092556,1.7370056,0.92606175,1.8467007,2.3469014,3.9113183,2.5134578,1.5685745,5.0744495,1.1414105,4.0663204
2019-01-03,1.7,2.0272882,3.6600428,0.86885023,4.8392553,2.33792,1.4111774,3.233227,1.6745745,1.630895,2.8596144,2.1843047,1.9294704
2019-01-04,2.68,1.5327944,4.3256035,2.365474,2.4632268,1.2697277,2.1081161,2.089166,2.1168358,1.6262636,3.9026117,1.1875006,4.0822945
2019-01-05,2.44,1.9157476,4.6386027,4.832716,1.9561332,1.7223066,3.7004428,6.027767,2.2618914,1.2227304,1.1823666,1.7309697,4.424668
2019-01-06,2.37,2.115522,3.3407402,1.5773345,3.5483131,2.452299,2.0142903,4.1528826,7.6841745,2.5627754,0.8179263,1.2775751,1.9176812
2019-01-07,2.58,2.089598,5.0124764,1.4388022,1.8034123,2.0122695,1.7730654,2.5116732,3.6379268,1.907972,1.327719,1.3484342,2.6600845
2019-01-08,3.3,2.1554713,3.209049,1.5298499,2.21106,2.3163364,2.994753,1.8202335,3.1722565,1.8301485,2.1725159,1.2003896,2.2833521
2019-01-09,4.7,2.6558676,2.340259,1.8832874,5.3709598,2.9990888,1.3482013,3.314527,4.6938086,2.049061,0.3627036,2.776771,3.665039
2019-01-10,5.89,3.623813,1.954653,1.622902,2.5328174,3.441346,1.1404194,0.5083869,8.491009,2.6911526,1.0713954,0.9474239,4.7685666
2019-01-11,5.8,4.1916223,2.0480742,0.725054,4.7539997,4.525949,1.5557145,2.0511904,5.37942,4.5320125,1.3683314,1.323706,1.7962458
2019-01-12,5.0,5.996796,2.485468,1.6236867,4.445938,6.23732,1.8391625,2.5824938,4.605556,5.135195,1.206875,1.7259386,1.3219616
2019-01-13,4.28,4.4251957,2.1746666,1.1762736,5.9975195,5.4486585,1.4477847,5.3819103,5.1130686,5.2011027,1.0390906,1.338924,3.2679956
2019-01-14,4.1,3.8840494,1.2680418,3.979298,3.702824,4.2010083,1.3345206,2.2603219,2.5489075,4.082616,1.1946156,1.426206,3.1881318
2019-01-15,4.3,3.7804778,1.7135345,3.7287679,2.0577915,3.2182043,2.5007513,7.141864,2.2814445,3.4599998,0.9588708,2.5528991,1.8915122
2019-01-16,4.79,3.6965692,1.0291414,3.8460457,3.8307514,3.6481886,1.6030473,6.8098,3.1158626,3.75738,1.292169,2.7779264,1.9113916
2019-01-17,5.75,4.6850557,1.3660432,11.36867,2.2972279,3.9251463,1.4297432,6.1768,3.287056,4.4846497,1.4185368,2.7153108,2.7242444
2019-01-18,6.33,3.5640292,2.1685393,4.520972,3.9384818,4.3989663,1.653993,6.8860927,3.162265,4.6341505,1.5265733,2.87763,2.3993738
2019-01-19,6.19,5.2470984,1.324833,7.6899734,1.6010154,5.729312,1.3939643,3.8173964,3.0821338,5.40129,1.7421602,1.7267132,1.6405275
2019-01-20,5.74,6.563661,1.7046201,1.62054,2.0857413,6.3212566,1.463908,3.376635,6.2306104,6.1949754,1.1284223,3.7528977,2.966745
2019-01-21,5.67,6.183616,1.2721199,6.486239,4.0131183,6.595949,1.9895761,6.5240216,7.533261,6.163239,1.519106,1.384176,2.3686473
2019-01-22,5.56,6.0104666,2.1531122,2.6109736,5.9490657,4.776209,1.2277788,3.2409601,5.396434,5.000909,1.6319242,1.8257036,1.9910334
2019-01-23,5.35,6.070137,1.4364041,2.5920289,6.8825607,5.651566,1.0129554,1.8445828,1.6626735,5.3094273,2.0013459,1.5218519,1.6945133
2019-01-24,5.15,5.1126695,3.235331,2.2443805,6.165239,5.30623,3.9331062,2.8878024,2.1904905,4.875549,2.698893,1.2886789,3.5392165
2019-01-25,4.95,4.7648716,0.7875165,1.9670931,6.971718,4.935798,1.4648001,1.6797833,4.6368527,4.410226,2.873055,1.1396699,0.9448122
2019-01-26,4.72,4.224744,1.6857541,0.831441,3.7801967,4.09743,2.0219617,3.0090964,1.9212062,4.7853284,0.74384075,0.63813925,3.3223903
2019-01-27,4.3,4.0620904,1.5150387,1.7168398,1.6690612,4.751966,3.63363,2.0178103,3.2115576,4.188392,1.6276486,0.7610742,1.0856855
2019-01-28,4.2,4.2022,1.6068201,0.16458553,4.4209547,4.066941,2.6964335,2.949399,1.0982803,3.6320946,0.8722311,1.4376352,3.747165
2019-01-29,4.28,4.323491,2.146971,0.3140895,5.6229925,3.9992578,1.4640023,1.0661515,1.7479414,3.7971263,3.8941548,1.3855344,2.1570153
2019-01-30,4.36,4.72154,5.561194,2.1472375,2.0868032,3.5752983,1.8336159,3.0319633,3.161408,3.9201782,2.2271428,1.5359685,1.8666389
2019-01-31,4.45,4.442318,5.198761,1.1932237,5.4928412,4.535278,3.2145998,2.3514562,1.2820967,4.0091085,3.9532,1.4593645,1.8497323
2019-02-01,4.55,3.7932718,5.5834994,1.7932131,8.2398615,3.6227403,3.0286498,2.1044152,4.433943,4.0664124,2.7835073,2.3167102,2.863385
2019-02-02,4.5,4.9191494,6.027503,1.0782632,1.8435755,3.9668884,2.307999,3.0802038,1.3180737,3.9534502,2.0631392,1.0826746,1.2357507
2019-02-03,4.44,5.3468375,5.961914,1.2241304,3.3871973,4.268353,4.0561147,6.049502,1.6483737,3.606619,1.1752633,0.1630139,1.3153061
2019-02-04,4.4,4.0021677,4.679634,2.1530719,4.657994,4.39814,3.0409079,2.054607,1.673087,4.18663,2.5060189,1.3194101,0.8504696
2019-02-05,4.28,4.492222,5.127403,1.509615,2.903627,4.3930335,3.7898338,2.3059766,1.2700504,4.190283,1.9080553,1.7991397,2.5509598
2019-02-06,4.26,4.338365,4.481693,0.6220153,2.7872038,3.8133495,3.008379,1.0797683,1.8838998,3.8828495,2.0303624,1.2446303,0.9102529
2019-02-07,4.06,4.242772,3.2637398,0.849904,3.9572508,4.2336555,3.1277752,3.210197,4.8298354,3.5708745,1.739989,0.989303,1.2360448
2019-02-08,3.18,4.416149,3.550857,1.3330599,2.2957742,3.937085,2.870388,5.387613,2.0365987,3.923694,2.064332,1.7545362,2.8364038
2019-02-09,2.4,3.8942552,3.4215724,1.7836566,1.4488637,4.179345,2.836764,2.0699077,1.4911852,3.7413309,2.5166469,3.1845002,1.4415232
2019-02-10,2.22,3.327503,3.5138006,2.1811109,1.3923712,3.3867126,4.551762,1.8772025,1.8686982,2.898677,1.7738464,1.8924496,1.1303569
2019-02-11,2.1,2.3763435,3.655564,1.3837669,3.0091975,2.2561815,2.5558832,2.812248,1.9771831,1.6866553,2.0103924,1.780986,1.2312206
2019-02-12,2.65,2.1232913,3.3280709,2.3657217,2.01567,2.183398,3.516678,4.2787147,1.0328232,2.243427,1.9903083,1.3830492,1.3213657
2019-02-13,2.46,2.3537524,3.2255607,3.866193,8.139033,2.1625671,4.0089517,2.7557206,2.3207662,2.667308,1.9529835,1.4173853,1.8261299
2019-02-14,2.1,2.502647,3.3661876,1.3674976,2.481778,2.838719,3.015632,3.0639582,3.8124843,2.6041398,2.138926,1.9064583,2.3575618
2019-02-15,1.95,1.8603481,2.9409955,4.7605186,2.4281104,1.9829252,3.7596052,2.7163935,1.6511532,1.9076642,2.3502548,1.5926541,1.9084564
2019-02-16,1.85,2.506673,2.9337778,2.5961757,4.6815233,1.7061721,3.1044831,3.3006268,1.6671915,1.5162716,0.5753754,2.1390007,1.5924289
2019-02-17,2.0,2.791651,2.4646716,5.46975,2.372173,2.1544964,3.0622938,6.6206098,3.6815917,1.9053444,1.745842,2.4842675,2.9454763
2019-02-18,1.97,1.9456245,4.0842857,5.036665,2.7435107,1.3798728,3.113579,6.593266,2.6349642,2.1295881,1.2169715,3.1785736,1.8652105
2019-02-19,1.87,2.0989745,3.9935873,2.8347633,4.4389696,1.735103,1.8343991,7.0056996,1.4154626,2.0948737,1.432817,2.8165755,2.8124673
2019-02-20,2.1,1.9913386,2.3100526,3.4884381,2.2420087,1.5921642,1.7527429,3.6160898,3.6423826,1.8256366,1.0263679,1.6102967,1.0711379
2019-02-21,2.08,1.9945991,3.6360517,3.727277,3.9245768,2.005767,2.1151066,5.221989,2.6733897,1.9883119,2.877146,3.319962,1.504075
2019-02-22,2.1,2.1379657,5.219122,2.4422517,3.0832367,1.7936143,1.1123726,3.6487043,2.1081803,1.4917185,1.7512683,2.283988,1.6962354
2019-02-23,2.0,2.218472,2.4289827,2.6563385,2.765294,2.0004213,1.0823822,4.7082033,1.7616584,2.1848927,1.4854976,1.9961839,1.5015209
2019-02-24,2.09,2.288943,2.1077466,2.5380044,2.608539,1.9457121,1.2254304,1.4947138,1.1054306,2.0303574,1.4606023,2.2001991,1.4330813
2019-02-25,2.3,1.9204578,3.521235,1.3812585,2.1541684,1.7107785,1.6595409,5.025608,2.168933,2.0623689,1.4493717,1.8020347,1.7122681
2019-02-26,2.2,3.2374222,2.6780388,3.0938618,2.378499,2.00376,0.6582232,3.6239026,1.6103299,2.9418018,1.0410985,2.2480726,2.7209396
2019-02-27,1.85,2.4542453,2.0941293,3.4244153,1.9936332,2.1612566,0.36284155,3.7456598,1.8644999,2.0145195,2.6937966,1.6600772,1.1833229
2019-02-28,1.45,2.6181793,2.04244,1.4163828,3.4582155,2.1795282,2.3122375,1.596682,1.5488255,2.4129488,0.32167417,0.7898526,2.0037732
2019-03-01,1.5,2.0192435,3.0034823,1.3860432,1.9680933,1.7865673,0.37016642,4.3052516,1.8626539,1.7732025,1.6447666,0.8684161,1.7061673
2019-03-02,1.15,1.4203026,2.6596596,0.9784223,2.1118705,1.8722848,1.7976741,2.3214123,0.9812075,1.47441,0.9340997,1.3617356,1.9947147
2019-03-03,1.08,1.8281633,2.9065566,2.8396754,2.3372185,2.0508761,1.7294446,1.833629,2.3505082,1.8866497,1.2242113,1.6986603,2.296411
2019-03-04,1.18,1.4447935,1.0728558,3.575065,0.89429134,0.99137354,1.8505063,3.1707034,2.1782732,1.2854766,1.2515457,1.2152739,1.6686114
2019-03-05,0.65,1.0752295,2.4324012,1.1529965,1.6091236,1.3152045,2.5058408,4.9131985,1.6440762,0.92291987,1.5901651,1.5182204,1.9496188
2019-03-06,1.0,1.2974583,3.063734,2.339529,1.9781297,1.1685556,2.124958,1.9565511,1.9630293,1.7612747,1.7026672,2.3388193,1.610051
2019-03-07,0.86,0.5115908,1.930289,2.0778074,2.8453674,1.2864197,2.4126456,4.244824,2.575278,0.42529345,1.5139326,1.7924205,1.8216579
2019-03-08,0.85,1.4806919,1.9009165,2.5512705,3.73023,1.4798987,2.913181,1.7237805,2.7974782,1.459757,2.528964,2.1750095,2.0218637
2019-03-09,2.27,1.1179718,2.2451694,2.2537787,1.334823,0.8334183,1.440629,2.5134234,2.7842133,1.4621496,2.056457,2.2905378,1.719362
2019-03-10,1.8,0.6164873,3.6724222,1.4876659,2.4264638,2.2651925,2.874986,3.3704712,2.2699976,0.9917758,1.1775469,2.5793402,2.354512
2019-03-11,1.37,2.2501912,2.87236,0.7675387,1.2054074,2.4076817,2.6185653,3.9228103,1.5640918,2.04092,1.2717953,1.7608132,2.6199863
2019-03-12,1.25,1.4786568,2.6064978,0.45177802,3.2501802,1.5026029,1.4991094,1.9867783,2.2827814,1.7539474,0.48791564,0.7305917,2.0623548
2019-03-13,1.2,1.3581058,2.918317,2.052134,2.5762556,1.2753044,3.3165784,2.0990856,2.3219416,1.9303184,1.2321919,1.9107103,3.1382039
2019-03-14,1.7,1.4708664,1.9766848,1.5972939,1.4330966,0.37564263,2.989904,2.8051093,2.7361407,1.2476872,1.0258341,2.2226999,2.5014443
2019-03-15,1.35,1.3695004,1.9731426,1.8353552,2.495502,0.99134856,2.5982597,1.6171303,2.8161454,1.0617517,0.5556548,1.436429,2.3777826
2019-03-16,1.68,1.7888114,1.535642,1.1041996,1.9085082,2.230183,3.2246137,3.3125906,2.0931156,1.9847721,0.9689553,3.049136,1.8902161
2019-03-17,2.1,0.9856172,1.3097333,0.91742384,1.0989472,1.3127671,2.892309,2.7286508,1.8615538,1.5203892,1.630218,1.6549214,2.1877513
2019-03-18,2.5,1.4627388,1.823044,0.37633073,3.1252797,1.3553514,1.2724634,2.2697732,1.6350057,0.9504014,1.5604762,1.9646537,2.266077
2019-03-19,2.1,2.014635,1.6005342,1.2159175,2.7675297,1.8614426,1.3132079,2.1614008,1.6385025,1.8024689,1.7078835,1.3019377,2.6780398
2019-03-20,2.14,2.1886303,1.7129685,0.7447444,4.9045305,3.0523684,2.053923,1.5740235,1.8961898,2.2819653,1.3786826,1.5405822,2.5022008
2019-03-21,1.7,2.0397239,1.4010586,1.5876633,2.8664598,2.1915772,2.1204057,0.64116967,1.6936862,1.7798572,1.274261,1.3618929,3.1967137
2019-03-22,1.7,2.031065,1.0394613,0.8633032,1.2363591,2.0060644,0.36730912,2.309642,2.0616863,2.335087,1.5875703,1.2815872,2.6061177
2019-03-23,1.75,1.4707217,3.0744805,0.5944694,3.8021576,1.7414095,1.9433846,2.552429,1.0051787,0.80301625,0.5962403,1.8626719,2.5169845
2019-03-24,1.55,1.4982239,2.3529308,1.12846,3.2707202,1.6482972,1.9030234,3.54683,3.3070922,1.8903607,1.1436031,2.0124345,1.9057515
2019-03-25,1.6,1.2939215,0.32780194,1.7345722,2.6751583,1.8708997,1.3183845,3.2747204,1.4461093,1.5866445,1.4371246,2.0209355,2.17953
2019-03-26,2.0,1.6011491,1.6715258,1.2689028,9.00508,1.2922193,0.45556617,1.7890686,3.1408882,0.85373586,1.3781278,1.1079632,3.0018392
2019-03-27,1.9,1.7110144,0.7699444,0.9948781,2.1803267,1.7591497,3.8703299,2.5016663,2.1816392,1.7099471,1.9924701,1.7801933,2.1720812
